id,userId,user,avatar,vehicle,vehicleId,type,ownerId,city,from,to,days,amount,status,doubleBook,createdAt
BK0966,U094,Sneha,S,TVS Jupiter,713,Scooty,OWN0540,Dehradun,2024-02-12,2024-02-16,4,2328,upcoming,False,2024-02-07
BK0967,U107,Rahul,R,i20,258,Car,OWN0742,Dehradun,2024-02-01,2024-02-05,4,6884,upcoming,False,2024-01-08
BK0968,U079,Karan,K,Swift,861,Car,OWN0844,Mussoorie,2024-03-08,2024-03-11,3,4647,completed,False,2024-03-02
BK0969,U310,Aman,A,i20,249,Car,OWN0824,Dehradun,2024-04-02,2024-04-06,4,7672,cancelled,False,2024-01-16
BK0970,U472,Pooja,P,WagonR,909,Car,OWN0381,Nainital,2024-02-16,2024-02-17,1,1379,ongoing,False,2024-01-26
BK0971,U070,Pooja,P,Swift,723,Car,OWN0562,Rishikesh,2024-03-30,2024-04-01,2,2978,completed,False,2024-01-08
BK0972,U495,Rohit,R,Suzuki Access,965,Scooty,OWN0004,Haridwar,2024-02-29,2024-03-07,7,4095,completed,False,2024-01-22
BK0973,U315,Rahul,R,Bajaj Pulsar 150,259,Bike,OWN0877,Dehradun,2024-01-04,2024-01-09,5,2175,completed,False,2024-01-01
BK0974,U194,Priya,P,Swift,36,Car,OWN0151,Rishikesh,2024-03-31,2024-04-02,2,3274,completed,False,2024-02-08
BK0975,U124,Rahul,R,Maruti Alto,255,Car,OWN0044,Dehradun,2024-01-28,2024-01-29,1,1051,ongoing,False,2024-01-06
BK0976,U414,Karan,K,Hero Splendor Plus,907,Bike,OWN0729,Rishikesh,2024-04-01,2024-04-07,6,2232,cancelled,False,2024-01-09
BK0977,U275,Priya,P,KTM Duke 200,424,Bike,OWN0375,Rishikesh,2024-03-24,2024-03-30,6,3786,completed,False,2024-02-28
BK0978,U447,Neha,N,Ather 450X,896,Scooty,OWN0251,Rishikesh,2024-02-23,2024-02-26,3,1965,completed,False,2024-02-21
BK0979,U413,Priya,P,WagonR,108,Car,OWN0908,Nainital,2024-03-21,2024-03-23,2,2396,completed,False,2024-01-02
BK0980,U252,Priya,P,Baleno,558,Car,OWN0171,Mussoorie,2024-01-24,2024-01-31,7,12474,upcoming,False,2024-01-18
BK0981,U389,Priya,P,Ola S1,818,Scooty,OWN0841,Mussoorie,2024-02-20,2024-02-21,1,639,ongoing,False,2024-02-14
BK0982,U452,Priya,P,Maruti Alto,306,Car,OWN0146,Haridwar,2024-03-20,2024-03-23,3,3504,upcoming,False,2024-02-21
BK0983,U193,Neha,N,TVS Apache RTR 160,238,Bike,OWN0894,Auli,2024-02-25,2024-02-28,3,1554,completed,False,2024-01-19
BK0984,U041,Rohit,R,Ola S1,536,Scooty,OWN0096,Dehradun,2024-01-22,2024-01-23,1,629,upcoming,False,2024-01-22
BK0985,U268,Pooja,P,Yamaha FZ,181,Bike,OWN0813,Rishikesh,2024-01-18,2024-01-21,3,1857,completed,False,2024-01-17
BK0986,U361,Sneha,S,Ola S1,554,Scooty,OWN0467,Rishikesh,2024-02-25,2024-02-29,4,2776,upcoming,True,2024-01-21
BK0987,U428,Aditi,A,KTM Duke 200,976,Bike,OWN0177,Mussoorie,2024-02-04,2024-02-09,5,3860,completed,False,2024-02-03
BK0988,U390,Aman,A,WagonR,318,Car,OWN0449,Nainital,2024-03-09,2024-03-11,2,2588,upcoming,False,2024-03-09
BK0989,U147,Arjun,A,Yamaha R15,460,Bike,OWN0025,Dehradun,2024-02-12,2024-02-13,1,723,completed,True,2024-01-06
BK0990,U343,Karan,K,Yamaha FZ,226,Bike,OWN0813,Haridwar,2024-03-27,2024-04-03,7,4074,completed,False,2024-03-10
BK0991,U285,Priya,P,Baleno,888,Car,OWN0802,Haridwar,2024-01-12,2024-01-16,4,6744,cancelled,False,2024-01-03
BK0992,U108,Aman,A,Honda Activa,764,Scooty,OWN0790,Auli,2024-01-03,2024-01-05,2,1150,completed,False,2024-01-02
BK0993,U268,Pooja,P,Baleno,447,Car,OWN0945,Dehradun,2024-01-17,2024-01-20,3,5526,ongoing,False,2024-01-16
BK0994,U280,Karan,K,Swift,399,Car,OWN0877,Dehradun,2024-02-24,2024-02-26,2,3098,upcoming,False,2024-02-19
BK0995,U174,Neha,N,Yamaha Fascino,191,Scooty,OWN0663,Rishikesh,2024-01-19,2024-01-23,4,2420,upcoming,False,2024-01-13
BK0996,U015,Priya,P,Suzuki Access,740,Scooty,OWN0148,Rishikesh,2024-01-20,2024-01-22,2,1234,completed,False,2024-01-16
BK0997,U230,Rohit,R,Suzuki Access,575,Scooty,OWN0614,Dehradun,2024-02-04,2024-02-06,2,1152,ongoing,False,2024-01-01
BK0998,U209,Karan,K,KTM Duke 200,187,Bike,OWN0385,Mussoorie,2024-03-09,2024-03-15,6,4068,completed,False,2024-02-04
BK0999,U327,Aditi,A,RE Classic 350,649,Bike,OWN0706,Dehradun,2024-04-06,2024-04-09,3,1920,cancelled,False,2024-03-22
BK1000,U361,Sneha,S,Nexon,378,Car,OWN0032,Dehradun,2024-02-01,2024-02-05,4,8268,completed,False,2024-01-12
